index_number,x1,x2,x3,x4,y
22839,-0.166667,0.9,1.2,0.4,0.90605704
22840,-0.133333,0.9,1.2,0.4,0.87858552
22841,-0.1,0.9,1.2,0.4,0.85115952
22842,-0.066667,0.9,1.2,0.4,0.82378744
22843,-0.033333,0.9,1.2,0.4,0.7964792
22844,0.0,0.9,1.2,0.4,0.769246752
22845,0.033333,0.9,1.2,0.4,0.742103728
22846,0.066667,0.9,1.2,0.4,0.715065704
22847,0.1,0.9,1.2,0.4,0.688150224
22848,0.133333,0.9,1.2,0.4,0.661376592
22849,0.166667,0.9,1.2,0.4,0.634761024
22850,0.2,0.9,1.2,0.4,0.608301336
22851,0.233333,0.9,1.2,0.4,0.581981376
22852,0.266667,0.9,1.2,0.4,0.555776752
22853,0.3,0.9,1.2,0.4,0.529656152
22854,0.333333,0.9,1.2,0.4,0.503582264
22855,0.366667,0.9,1.2,0.4,0.477514088
22856,0.4,0.9,1.2,0.4,0.451410128
22857,0.433333,0.9,1.2,0.4,0.425231256
22858,0.466667,0.9,1.2,0.4,0.398943392
22889,-0.6,0.9,1.3,0.4,1.26648504
22890,-0.566667,0.9,1.3,0.4,1.23843656
22891,-0.533333,0.9,1.3,0.4,1.21045112
22892,-0.5,0.9,1.3,0.4,1.18252264
22893,-0.466667,0.9,1.3,0.4,1.15464648
22894,-0.433333,0.9,1.3,0.4,1.12681776
22895,-0.4,0.9,1.3,0.4,1.09903216
22896,-0.366667,0.9,1.3,0.4,1.07128608
22897,-0.333333,0.9,1.3,0.4,1.04357664
22898,-0.3,0.9,1.3,0.4,1.015902
22899,-0.266667,0.9,1.3,0.4,0.9882616
22900,-0.233333,0.9,1.3,0.4,0.96065592
22901,-0.2,0.9,1.3,0.4,0.93308696
22902,-0.166667,0.9,1.3,0.4,0.90555808
22903,-0.133333,0.9,1.3,0.4,0.87807392
22904,-0.1,0.9,1.3,0.4,0.85064088
22905,-0.066667,0.9,1.3,0.4,0.82326672
22906,-0.033333,0.9,1.3,0.4,0.79596068
22907,0.0,0.9,1.3,0.4,0.768733832
22908,0.033333,0.9,1.3,0.4,0.741598736
22909,0.066667,0.9,1.3,0.4,0.714569536
22910,0.1,0.9,1.3,0.4,0.687661872
22911,0.133333,0.9,1.3,0.4,0.66089244
22912,0.166667,0.9,1.3,0.4,0.63427364
22913,0.2,0.9,1.3,0.4,0.607799832
22914,0.233333,0.9,1.3,0.4,0.58145356
22915,0.266667,0.9,1.3,0.4,0.555210744
22916,0.3,0.9,1.3,0.4,0.529041784
22917,0.333333,0.9,1.3,0.4,0.50291232
22918,0.366667,0.9,1.3,0.4,0.476785144
22919,0.4,0.9,1.3,0.4,0.450622696
22920,0.433333,0.9,1.3,0.4,0.424389296
22921,0.466667,0.9,1.3,0.4,0.398053392
22952,-0.6,0.9,1.4,0.4,1.26665472
22953,-0.566667,0.9,1.4,0.4,1.23854192
22954,-0.533333,0.9,1.4,0.4,1.210492
22955,-0.5,0.9,1.4,0.4,1.18249976
22956,-0.466667,0.9,1.4,0.4,1.15456152
22957,-0.433333,0.9,1.4,0.4,1.12667304
22958,-0.4,0.9,1.4,0.4,1.09883096
22959,-0.366667,0.9,1.4,0.4,1.07103232
22960,-0.333333,0.9,1.4,0.4,1.0432748
22961,-0.3,0.9,1.4,0.4,1.01555728
22962,-0.266667,0.9,1.4,0.4,0.98787936
22963,-0.233333,0.9,1.4,0.4,0.96024176
22964,-0.2,0.9,1.4,0.4,0.93264664
22965,-0.166667,0.9,1.4,0.4,0.90509712
22966,-0.133333,0.9,1.4,0.4,0.87759776
22967,-0.1,0.9,1.4,0.4,0.8501544
22968,-0.066667,0.9,1.4,0.4,0.8227744
22969,-0.033333,0.9,1.4,0.4,0.79546636
22970,0.0,0.9,1.4,0.4,0.768240464
22971,0.033333,0.9,1.4,0.4,0.7411082
22972,0.066667,0.9,1.4,0.4,0.714082312
22973,0.1,0.9,1.4,0.4,0.68717656
22974,0.133333,0.9,1.4,0.4,0.660405184
22975,0.166667,0.9,1.4,0.4,0.633777152
22976,0.2,0.9,1.4,0.4,0.607284072
22977,0.233333,0.9,1.4,0.4,0.580907704
22978,0.266667,0.9,1.4,0.4,0.554624464
22979,0.3,0.9,1.4,0.4,0.528406392
22980,0.333333,0.9,1.4,0.4,0.50222172
22981,0.366667,0.9,1.4,0.4,0.476036448
22982,0.4,0.9,1.4,0.4,0.44981636
22983,0.433333,0.9,1.4,0.4,0.423528776
22984,0.466667,0.9,1.4,0.4,0.397144392
23015,-0.6,0.9,1.5,0.4,1.26683848
23016,-0.566667,0.9,1.5,0.4,1.23866472
23017,-0.533333,0.9,1.5,0.4,1.21055392
23018,-0.5,0.9,1.5,0.4,1.1825016
23019,-0.466667,0.9,1.5,0.4,1.15450464
23020,-0.433333,0.9,1.5,0.4,1.12655968
23021,-0.4,0.9,1.5,0.4,1.09866392
23022,-0.366667,0.9,1.5,0.4,1.07081504
23023,-0.333333,0.9,1.5,0.4,1.04301136
23024,-0.3,0.9,1.5,0.4,1.015252
23025,-0.266667,0.9,1.5,0.4,0.98753696
23026,-0.233333,0.9,1.5,0.4,0.95986728
23027,-0.2,0.9,1.5,0.4,0.93224496
23028,-0.166667,0.9,1.5,0.4,0.9046732
23029,-0.133333,0.9,1.5,0.4,0.87715632
23030,-0.1,0.9,1.5,0.4,0.84969992
23031,-0.066667,0.9,1.5,0.4,0.8223108
23032,-0.033333,0.9,1.5,0.4,0.794996944
23033,0.0,0.9,1.5,0.4,0.767767728
23034,0.033333,0.9,1.5,0.4,0.740633576
23035,0.066667,0.9,1.5,0.4,0.713605848
23036,0.1,0.9,1.5,0.4,0.686696544
23037,0.133333,0.9,1.5,0.4,0.659917584
23038,0.166667,0.9,1.5,0.4,0.633274944
23039,0.2,0.9,1.5,0.4,0.606758064
23040,0.233333,0.9,1.5,0.4,0.580348272
23041,0.266667,0.9,1.5,0.4,0.554022648
23042,0.3,0.9,1.5,0.4,0.527754736
23043,0.333333,0.9,1.5,0.4,0.501515056
23044,0.366667,0.9,1.5,0.4,0.475272352
23045,0.4,0.9,1.5,0.4,0.448995304
23046,0.433333,0.9,1.5,0.4,0.422653808
23047,0.466667,0.9,1.5,0.4,0.3962206
23078,-0.6,0.9,1.6,0.4,1.26703632
23079,-0.566667,0.9,1.6,0.4,1.2388048
23080,-0.533333,0.9,1.6,0.4,1.21063648
23081,-0.5,0.9,1.6,0.4,1.18252728
23082,-0.466667,0.9,1.6,0.4,1.1544748
23083,-0.433333,0.9,1.6,0.4,1.12647624
23084,-0.4,0.9,1.6,0.4,1.09852944
23085,-0.366667,0.9,1.6,0.4,1.07063256
23086,-0.333333,0.9,1.6,0.4,1.04278424
23087,-0.3,0.9,1.6,0.4,1.01498416
23088,-0.266667,0.9,1.6,0.4,0.98723264
23089,-0.233333,0.9,1.6,0.4,0.95953072
23090,-0.2,0.9,1.6,0.4,0.93188056
23091,-0.166667,0.9,1.6,0.4,0.90428528
23092,-0.133333,0.9,1.6,0.4,0.87674904
23093,-0.1,0.9,1.6,0.4,0.84927712
23094,-0.066667,0.9,1.6,0.4,0.82187592
23095,-0.033333,0.9,1.6,0.4,0.794552816
23096,0.0,0.9,1.6,0.4,0.76731636
23097,0.033333,0.9,1.6,0.4,0.74017596
23098,0.066667,0.9,1.6,0.4,0.713141664
23099,0.1,0.9,1.6,0.4,0.686223792
23100,0.133333,0.9,1.6,0.4,0.659432168
23101,0.166667,0.9,1.6,0.4,0.632770136
23102,0.2,0.9,1.6,0.4,0.606225472
23103,0.233333,0.9,1.6,0.4,0.579779368
23104,0.266667,0.9,1.6,0.4,0.553409616
23105,0.3,0.9,1.6,0.4,0.527091184
23106,0.333333,0.9,1.6,0.4,0.500796592
23107,0.366667,0.9,1.6,0.4,0.474496984
23108,0.4,0.9,1.6,0.4,0.448163504
23109,0.433333,0.9,1.6,0.4,0.421768336
23110,0.466667,0.9,1.6,0.4,0.39528604
23141,-0.6,0.9,1.7,0.4,1.267248
23142,-0.566667,0.9,1.7,0.4,1.23896168
23143,-0.533333,0.9,1.7,0.4,1.21073872
23144,-0.5,0.9,1.7,0.4,1.1825756
23145,-0.466667,0.9,1.7,0.4,1.15447048
23146,-0.433333,0.9,1.7,0.4,1.12642096
23147,-0.4,0.9,1.7,0.4,1.09842544
23148,-0.366667,0.9,1.7,0.4,1.07048248
23149,-0.333333,0.9,1.7,0.4,1.0425912
23150,-0.3,0.9,1.7,0.4,1.0147516
23151,-0.266667,0.9,1.7,0.4,0.98696408
23152,-0.233333,0.9,1.7,0.4,0.95922992
23153,-0.2,0.9,1.7,0.4,0.93155144
23154,-0.166667,0.9,1.7,0.4,0.9039316
23155,-0.133333,0.9,1.7,0.4,0.8763744
23156,-0.1,0.9,1.7,0.4,0.84888488
23157,-0.066667,0.9,1.7,0.4,0.82146896
23158,-0.033333,0.9,1.7,0.4,0.794133472
23159,0.0,0.9,1.7,0.4,0.766886232
23160,0.033333,0.9,1.7,0.4,0.739735624
23161,0.066667,0.9,1.7,0.4,0.712690456
23162,0.1,0.9,1.7,0.4,0.685759496
23163,0.133333,0.9,1.7,0.4,0.658950672
23164,0.166667,0.9,1.7,0.4,0.63226504
23165,0.2,0.9,1.7,0.4,0.605689152
23166,0.233333,0.9,1.7,0.4,0.579204248
23167,0.266667,0.9,1.7,0.4,0.552788856
23168,0.3,0.9,1.7,0.4,0.52641928
23169,0.333333,0.9,1.7,0.4,0.500069824
23170,0.366667,0.9,1.7,0.4,0.473713712
23171,0.4,0.9,1.7,0.4,0.44732424
23172,0.433333,0.9,1.7,0.4,0.4208756
23173,0.466667,0.9,1.7,0.4,0.394344008
23204,-0.6,0.9,1.8,0.4,1.2674732
23205,-0.566667,0.9,1.8,0.4,1.23913472
23206,-0.533333,0.9,1.8,0.4,1.21085984
23207,-0.5,0.9,1.8,0.4,1.18264544
23208,-0.466667,0.9,1.8,0.4,1.15449024
23209,-0.433333,0.9,1.8,0.4,1.12639224
23210,-0.4,0.9,1.8,0.4,1.09835008
23211,-0.366667,0.9,1.8,0.4,1.07036296
23212,-0.333333,0.9,1.8,0.4,1.04243016
23213,-0.3,0.9,1.8,0.4,1.01455192
23214,-0.266667,0.9,1.8,0.4,0.98672904
23215,-0.233333,0.9,1.8,0.4,0.9589628
23216,-0.2,0.9,1.8,0.4,0.9312556
23217,-0.166667,0.9,1.8,0.4,0.90361032
23218,-0.133333,0.9,1.8,0.4,0.8760308
23219,-0.1,0.9,1.8,0.4,0.84852176
23220,-0.066667,0.9,1.8,0.4,0.82108888
23221,-0.033333,0.9,1.8,0.4,0.793738232
23222,0.0,0.9,1.8,0.4,0.766477
23223,0.033333,0.9,1.8,0.4,0.739312608
23224,0.066667,0.9,1.8,0.4,0.712252696
23225,0.1,0.9,1.8,0.4,0.6853046
23226,0.133333,0.9,1.8,0.4,0.658474552
23227,0.166667,0.9,1.8,0.4,0.631761664
23228,0.2,0.9,1.8,0.4,0.605151576
23229,0.233333,0.9,1.8,0.4,0.57862572
23230,0.266667,0.9,1.8,0.4,0.552163408
23231,0.3,0.9,1.8,0.4,0.525742144
23232,0.333333,0.9,1.8,0.4,0.499337848
23233,0.366667,0.9,1.8,0.4,0.47292556
23234,0.4,0.9,1.8,0.4,0.446480464
23235,0.433333,0.9,1.8,0.4,0.419978512
23236,0.466667,0.9,1.8,0.4,0.393397416
23774,-0.6,0.9,1.0,0.45,1.21830192
23775,-0.566667,0.9,1.0,0.45,1.19161458
23776,-0.533333,0.9,1.0,0.45,1.16498061
23777,-0.5,0.9,1.0,0.45,1.13839173
23778,-0.466667,0.9,1.0,0.45,1.11184137
23779,-0.433333,0.9,1.0,0.45,1.08532269
23780,-0.4,0.9,1.0,0.45,1.05883002
23781,-0.366667,0.9,1.0,0.45,1.03235859
23782,-0.333333,0.9,1.0,0.45,1.00590498
23783,-0.3,0.9,1.0,0.45,0.97946757
23784,-0.266667,0.9,1.0,0.45,0.95304627
23785,-0.233333,0.9,1.0,0.45,0.92664261
23786,-0.2,0.9,1.0,0.45,0.90026001
23787,-0.166667,0.9,1.0,0.45,0.87390351
23788,-0.133333,0.9,1.0,0.45,0.847579536
23789,-0.1,0.9,1.0,0.45,0.821296359
23790,-0.066667,0.9,1.0,0.45,0.795063708
23791,-0.033333,0.9,1.0,0.45,0.768893013
23792,0.0,0.9,1.0,0.45,0.74279763
23793,0.033333,0.9,1.0,0.45,0.716792958
23794,0.066667,0.9,1.0,0.45,0.690896844
23795,0.1,0.9,1.0,0.45,0.665130123
23796,0.133333,0.9,1.0,0.45,0.639517167
23797,0.166667,0.9,1.0,0.45,0.614081988
23798,0.2,0.9,1.0,0.45,0.588828321
23799,0.233333,0.9,1.0,0.45,0.563739705
23800,0.266667,0.9,1.0,0.45,0.538787169
23801,0.3,0.9,1.0,0.45,0.513931707
23802,0.333333,0.9,1.0,0.45,0.489126645
23803,0.366667,0.9,1.0,0.45,0.46432179
23804,0.4,0.9,1.0,0.45,0.439468551
23805,0.433333,0.9,1.0,0.45,0.414524106
23806,0.466667,0.9,1.0,0.45,0.389454183
23837,-0.6,0.9,1.1,0.45,1.21835592
23838,-0.566667,0.9,1.1,0.45,1.19159766
23839,-0.533333,0.9,1.1,0.45,1.16489313
23840,-0.5,0.9,1.1,0.45,1.1382354
23841,-0.466667,0.9,1.1,0.45,1.11161925
23842,-0.433333,0.9,1.1,0.45,1.08503892
23843,-0.4,0.9,1.1,0.45,1.05848991
23844,-0.366667,0.9,1.1,0.45,1.03196826
23845,-0.333333,0.9,1.1,0.45,1.00547145
23846,-0.3,0.9,1.1,0.45,0.97899822
23847,-0.266667,0.9,1.1,0.45,0.95254848
23848,-0.233333,0.9,1.1,0.45,0.92612376
23849,-0.2,0.9,1.1,0.45,0.899727273
23850,-0.166667,0.9,1.1,0.45,0.87336342
23851,-0.133333,0.9,1.1,0.45,0.847038231
23852,-0.1,0.9,1.1,0.45,0.82075932
23853,-0.066667,0.9,1.1,0.45,0.79453575
23854,-0.033333,0.9,1.1,0.45,0.768378249
23855,0.0,0.9,1.1,0.45,0.742299363
23856,0.033333,0.9,1.1,0.45,0.716313555
23857,0.066667,0.9,1.1,0.45,0.69043743
23858,0.1,0.9,1.1,0.45,0.664690041
23859,0.133333,0.9,1.1,0.45,0.639093078
23860,0.166667,0.9,1.1,0.45,0.613665954
23861,0.2,0.9,1.1,0.45,0.588407229
23862,0.233333,0.9,1.1,0.45,0.563298093
23863,0.266667,0.9,1.1,0.45,0.538309773
23864,0.3,0.9,1.1,0.45,0.513405765
23865,0.333333,0.9,1.1,0.45,0.48854376
23866,0.366667,0.9,1.1,0.45,0.463678911
23867,0.4,0.9,1.1,0.45,0.43876773
23868,0.433333,0.9,1.1,0.45,0.413771283
23869,0.466667,0.9,1.1,0.45,0.388657494
23900,-0.6,0.9,1.2,0.45,1.21842747
23901,-0.566667,0.9,1.2,0.45,1.19160252
23902,-0.533333,0.9,1.2,0.45,1.16483193
23903,-0.5,0.9,1.2,0.45,1.13810985
23904,-0.466667,0.9,1.2,0.45,1.11143178
23905,-0.433333,0.9,1.2,0.45,1.08479331
23906,-0.4,0.9,1.2,0.45,1.05819066
23907,-0.366667,0.9,1.2,0.45,1.03162077
23908,-0.333333,0.9,1.2,0.45,1.00508157
23909,-0.3,0.9,1.2,0.45,0.97857225
23910,-0.266667,0.9,1.2,0.45,0.95209299
23911,-0.233333,0.9,1.2,0.45,0.92564523
23912,-0.2,0.9,1.2,0.45,0.899232075
23913,-0.166667,0.9,1.2,0.45,0.872857611
23914,-0.133333,0.9,1.2,0.45,0.846527445
23915,-0.1,0.9,1.2,0.45,0.820248696
23916,-0.066667,0.9,1.2,0.45,0.794029833
23917,-0.033333,0.9,1.2,0.45,0.7678809
23918,0.0,0.9,1.2,0.45,0.741813651
23919,0.033333,0.9,1.2,0.45,0.715841523
23920,0.066667,0.9,1.2,0.45,0.689979789
23921,0.1,0.9,1.2,0.45,0.664245657
23922,0.133333,0.9,1.2,0.45,0.638658108
23923,0.166667,0.9,1.2,0.45,0.613232271
23924,0.2,0.9,1.2,0.45,0.58796253
23925,0.233333,0.9,1.2,0.45,0.562828572
23926,0.266667,0.9,1.2,0.45,0.537802218
23927,0.3,0.9,1.2,0.45,0.512849331
23928,0.333333,0.9,1.2,0.45,0.487931337
23929,0.366667,0.9,1.2,0.45,0.463007853
23930,0.4,0.9,1.2,0.45,0.438039675
23931,0.433333,0.9,1.2,0.45,0.412991244
23932,0.466667,0.9,1.2,0.45,0.387832635
23963,-0.6,0.9,1.3,0.45,1.21851693
23964,-0.566667,0.9,1.3,0.45,1.19162934
23965,-0.533333,0.9,1.3,0.45,1.16479674
23966,-0.5,0.9,1.3,0.45,1.13801409
23967,-0.466667,0.9,1.3,0.45,1.11127788
23968,-0.433333,0.9,1.3,0.45,1.08458442
23969,-0.4,0.9,1.3,0.45,1.05793074
23970,-0.366667,0.9,1.3,0.45,1.03131441
23971,-0.333333,0.9,1.3,0.45,1.0047339
23972,-0.3,0.9,1.3,0.45,0.97818867
23973,-0.266667,0.9,1.3,0.45,0.95167926
23974,-0.233333,0.9,1.3,0.45,0.92520711
23975,-0.2,0.9,1.3,0.45,0.898775163
23976,-0.166667,0.9,1.3,0.45,0.872387406
23977,-0.133333,0.9,1.3,0.45,0.846049077
23978,-0.1,0.9,1.3,0.45,0.819766872
23979,-0.066667,0.9,1.3,0.45,0.79354872
23980,-0.033333,0.9,1.3,0.45,0.767404026
23981,0.0,0.9,1.3,0.45,0.741343707
23982,0.033333,0.9,1.3,0.45,0.715380192
23983,0.066667,0.9,1.3,0.45,0.689527368
23984,0.1,0.9,1.3,0.45,0.663800562
23985,0.133333,0.9,1.3,0.45,0.638216136
23986,0.166667,0.9,1.3,0.45,0.612785358
23987,0.2,0.9,1.3,0.45,0.587499264
23988,0.233333,0.9,1.3,0.45,0.562336677
23989,0.266667,0.9,1.3,0.45,0.537270264
23990,0.3,0.9,1.3,0.45,0.512268084
23991,0.333333,0.9,1.3,0.45,0.487294785
23992,0.366667,0.9,1.3,0.45,0.462313719
23993,0.4,0.9,1.3,0.45,0.437289318
23994,0.433333,0.9,1.3,0.45,0.412188993
23995,0.466667,0.9,1.3,0.45,0.386984826
24026,-0.6,0.9,1.4,0.45,1.21862439
24027,-0.566667,0.9,1.4,0.45,1.19167776
24028,-0.533333,0.9,1.4,0.45,1.16478675
24029,-0.5,0.9,1.4,0.45,1.13794713
24030,-0.466667,0.9,1.4,0.45,1.11115611
24031,-0.433333,0.9,1.4,0.45,1.08441063
24032,-0.4,0.9,1.4,0.45,1.05770826
24033,-0.366667,0.9,1.4,0.45,1.03104729
24034,-0.333333,0.9,1.4,0.45,1.00442655
24035,-0.3,0.9,1.4,0.45,0.97784595
24036,-0.266667,0.9,1.4,0.45,0.95130603
24037,-0.233333,0.9,1.4,0.45,0.9248085
24038,-0.2,0.9,1.4,0.45,0.898356204
24039,-0.166667,0.9,1.4,0.45,0.871952967
24040,-0.133333,0.9,1.4,0.45,0.845603766
24041,-0.1,0.9,1.4,0.45,0.819314928
24042,-0.066667,0.9,1.4,0.45,0.793093887
24043,-0.033333,0.9,1.4,0.45,0.7669494
24044,0.0,0.9,1.4,0.45,0.74089161
24045,0.033333,0.9,1.4,0.45,0.714931857
24046,0.066667,0.9,1.4,0.45,0.689082696
24047,0.1,0.9,1.4,0.45,0.663357591
24048,0.133333,0.9,1.4,0.45,0.637770438
24049,0.166667,0.9,1.4,0.45,0.612329049
24050,0.2,0.9,1.4,0.45,0.587021877
24051,0.233333,0.9,1.4,0.45,0.56182734
24052,0.266667,0.9,1.4,0.45,0.536719068
24053,0.3,0.9,1.4,0.45,0.511667127
24054,0.333333,0.9,1.4,0.45,0.486638973
24055,0.366667,0.9,1.4,0.45,0.461601135
24056,0.4,0.9,1.4,0.45,0.436521168
24057,0.433333,0.9,1.4,0.45,0.411369066
24058,0.466667,0.9,1.4,0.45,0.386118756
24089,-0.6,0.9,1.5,0.45,1.21874976
24090,-0.566667,0.9,1.5,0.45,1.19174733
24091,-0.533333,0.9,1.5,0.45,1.16480124
24092,-0.5,0.9,1.5,0.45,1.13790789
24093,-0.466667,0.9,1.5,0.45,1.11106494
24094,-0.433333,0.9,1.5,0.45,1.08427005
24095,-0.4,0.9,1.5,0.45,1.05752133
24096,-0.366667,0.9,1.5,0.45,1.03081743
24097,-0.333333,0.9,1.5,0.45,1.00415763
24098,-0.3,0.9,1.5,0.45,0.97754211
24099,-0.266667,0.9,1.5,0.45,0.95097168
24100,-0.233333,0.9,1.5,0.45,0.92444814
24101,-0.2,0.9,1.5,0.45,0.897974226
24102,-0.166667,0.9,1.5,0.45,0.871553709
24103,-0.133333,0.9,1.5,0.45,0.845191332
24104,-0.1,0.9,1.5,0.45,0.818893053
24105,-0.066667,0.9,1.5,0.45,0.792665865
24106,-0.033333,0.9,1.5,0.45,0.766517904
24107,0.0,0.9,1.5,0.45,0.740458503
24108,0.033333,0.9,1.5,0.45,0.714498003
24109,0.066667,0.9,1.5,0.45,0.688647564
24110,0.1,0.9,1.5,0.45,0.66291894
24111,0.133333,0.9,1.5,0.45,0.637323714
24112,0.166667,0.9,1.5,0.45,0.611866656
24113,0.2,0.9,1.5,0.45,0.586534257
24114,0.233333,0.9,1.5,0.45,0.561304863
24115,0.266667,0.9,1.5,0.45,0.53615313
24116,0.3,0.9,1.5,0.45,0.51105096
24117,0.333333,0.9,1.5,0.45,0.485968257
24118,0.366667,0.9,1.5,0.45,0.460874295
24119,0.4,0.9,1.5,0.45,0.435739284
24120,0.433333,0.9,1.5,0.45,0.410535513
24121,0.466667,0.9,1.5,0.45,0.385238601
24152,-0.6,0.9,1.6,0.45,1.21889259
24153,-0.566667,0.9,1.6,0.45,1.19183733
24154,-0.533333,0.9,1.6,0.45,1.16483922
24155,-0.5,0.9,1.6,0.45,1.13789484
24156,-0.466667,0.9,1.6,0.45,1.11100275
24157,-0.433333,0.9,1.6,0.45,1.08416088
24158,-0.4,0.9,1.6,0.45,1.05736779
24159,-0.366667,0.9,1.6,0.45,1.03062258
24160,-0.333333,0.9,1.6,0.45,1.00392489
24161,-0.3,0.9,1.6,0.45,0.97727517
24162,-0.266667,0.9,1.6,0.45,0.95067432
24163,-0.233333,0.9,1.6,0.45,0.92412432
24164,-0.2,0.9,1.6,0.45,0.897627807
24165,-0.166667,0.9,1.6,0.45,0.871188525
24166,-0.133333,0.9,1.6,0.45,0.844810956
24167,-0.1,0.9,1.6,0.45,0.818500779
24168,-0.066667,0.9,1.6,0.45,0.79226451
24169,-0.033333,0.9,1.6,0.45,0.7661097
24170,0.0,0.9,1.6,0.45,0.740044908
24171,0.033333,0.9,1.6,0.45,0.714079458
24172,0.066667,0.9,1.6,0.45,0.688223214
24173,0.1,0.9,1.6,0.45,0.662486274
24174,0.133333,0.9,1.6,0.45,0.636878142
24175,0.166667,0.9,1.6,0.45,0.611400951
24176,0.2,0.9,1.6,0.45,0.586039707
24177,0.233333,0.9,1.6,0.45,0.560772954
24178,0.266667,0.9,1.6,0.45,0.535576356
24179,0.3,0.9,1.6,0.45,0.510423516
24180,0.333333,0.9,1.6,0.45,0.48528648
24181,0.366667,0.9,1.6,0.45,0.460136889
24182,0.4,0.9,1.6,0.45,0.434947266
24183,0.433333,0.9,1.6,0.45,0.409691934
24184,0.466667,0.9,1.6,0.45,0.384348042
24215,-0.6,0.9,1.7,0.45,1.21905225
24216,-0.566667,0.9,1.7,0.45,1.19194695
24217,-0.533333,0.9,1.7,0.45,1.16489943
24218,-0.5,0.9,1.7,0.45,1.13790681
24219,-0.466667,0.9,1.7,0.45,1.11096801
