index_number,x1,x2,x3,x4,y
107,0.586667,1.0,0.6,0.05,0.40449808
108,0.623333,1.0,0.6,0.05,0.36894402
109,0.66,1.0,0.6,0.05,0.33338996
110,0.696667,1.0,0.6,0.05,0.2978359
111,0.733333,1.0,0.6,0.05,0.26228183
112,0.77,1.0,0.6,0.05,0.22672777
113,0.806667,1.0,0.6,0.05,0.19117371
114,0.843333,1.0,0.6,0.05,0.15561965
115,0.88,1.0,0.6,0.05,0.12006558
116,0.916667,1.0,0.6,0.05,0.084511521
117,0.953333,1.0,0.6,0.05,0.048957458
118,0.99,1.0,0.6,0.05,0.013403396
119,1.026667,1.0,0.6,0.05,-0.022150667
120,1.063333,1.0,0.6,0.05,-0.057704729
121,1.1,1.0,0.6,0.05,-0.093258792
122,-1.1,1.0,0.7,0.05,2.039985
123,-1.063333,1.0,0.7,0.05,2.0044309
124,-1.026667,1.0,0.7,0.05,1.9688768
125,-0.99,1.0,0.7,0.05,1.9333228
126,-0.953333,1.0,0.7,0.05,1.8977687
127,-0.916667,1.0,0.7,0.05,1.8622146
128,-0.88,1.0,0.7,0.05,1.8266606
129,-0.843333,1.0,0.7,0.05,1.7911065
130,-0.806667,1.0,0.7,0.05,1.7555525
131,-0.77,1.0,0.7,0.05,1.7199984
132,-0.733333,1.0,0.7,0.05,1.6844443
133,-0.696667,1.0,0.7,0.05,1.6488903
134,-0.66,1.0,0.7,0.05,1.6133362
135,-0.623333,1.0,0.7,0.05,1.5777821
136,-0.586667,1.0,0.7,0.05,1.5422281
137,-0.55,1.0,0.7,0.05,1.506674
138,-0.513333,1.0,0.7,0.05,1.47112
139,-0.476667,1.0,0.7,0.05,1.4355659
140,-0.44,1.0,0.7,0.05,1.4000118
141,-0.403333,1.0,0.7,0.05,1.3644578
142,-0.366667,1.0,0.7,0.05,1.3289037
143,-0.33,1.0,0.7,0.05,1.2933496
144,-0.293333,1.0,0.7,0.05,1.2577956
145,-0.256667,1.0,0.7,0.05,1.2222415
146,-0.22,1.0,0.7,0.05,1.1866875
147,-0.183333,1.0,0.7,0.05,1.1511334
148,-0.146667,1.0,0.7,0.05,1.1155793
149,-0.11,1.0,0.7,0.05,1.0800253
150,-0.073333,1.0,0.7,0.05,1.0444712
151,-0.036667,1.0,0.7,0.05,1.0089171
152,0.0,1.0,0.7,0.05,0.97336308
153,0.036667,1.0,0.7,0.05,0.93780902
154,0.073333,1.0,0.7,0.05,0.90225496
155,0.11,1.0,0.7,0.05,0.8667009
156,0.146667,1.0,0.7,0.05,0.83114683
157,0.183333,1.0,0.7,0.05,0.79559277
158,0.22,1.0,0.7,0.05,0.76003871
159,0.256667,1.0,0.7,0.05,0.72448465
160,0.293333,1.0,0.7,0.05,0.68893058
161,0.33,1.0,0.7,0.05,0.65337652
162,0.366667,1.0,0.7,0.05,0.61782246
163,0.403333,1.0,0.7,0.05,0.5822684
164,0.44,1.0,0.7,0.05,0.54671433
165,0.476667,1.0,0.7,0.05,0.51116027
166,0.513333,1.0,0.7,0.05,0.47560621
167,0.55,1.0,0.7,0.05,0.44005215
168,0.586667,1.0,0.7,0.05,0.40449808
169,0.623333,1.0,0.7,0.05,0.36894402
170,0.66,1.0,0.7,0.05,0.33338996
171,0.696667,1.0,0.7,0.05,0.2978359
172,0.733333,1.0,0.7,0.05,0.26228183
173,0.77,1.0,0.7,0.05,0.22672777
174,0.806667,1.0,0.7,0.05,0.19117371
175,0.843333,1.0,0.7,0.05,0.15561965
176,0.88,1.0,0.7,0.05,0.12006558
177,0.916667,1.0,0.7,0.05,0.084511521
178,0.953333,1.0,0.7,0.05,0.048957458
179,0.99,1.0,0.7,0.05,0.013403396
180,1.026667,1.0,0.7,0.05,-0.022150667
181,1.063333,1.0,0.7,0.05,-0.057704729
182,1.1,1.0,0.7,0.05,-0.093258792
183,-1.1,1.0,0.8,0.05,2.039985
184,-1.063333,1.0,0.8,0.05,2.0044309
185,-1.026667,1.0,0.8,0.05,1.9688768
186,-0.99,1.0,0.8,0.05,1.9333228
187,-0.953333,1.0,0.8,0.05,1.8977687
188,-0.916667,1.0,0.8,0.05,1.8622146
189,-0.88,1.0,0.8,0.05,1.8266606
190,-0.843333,1.0,0.8,0.05,1.7911065
191,-0.806667,1.0,0.8,0.05,1.7555525
192,-0.77,1.0,0.8,0.05,1.7199984
193,-0.733333,1.0,0.8,0.05,1.6844443
194,-0.696667,1.0,0.8,0.05,1.6488903
195,-0.66,1.0,0.8,0.05,1.6133362
196,-0.623333,1.0,0.8,0.05,1.5777821
197,-0.586667,1.0,0.8,0.05,1.5422281
198,-0.55,1.0,0.8,0.05,1.506674
199,-0.513333,1.0,0.8,0.05,1.47112
200,-0.476667,1.0,0.8,0.05,1.4355659
201,-0.44,1.0,0.8,0.05,1.4000118
202,-0.403333,1.0,0.8,0.05,1.3644578
203,-0.366667,1.0,0.8,0.05,1.3289037
204,-0.33,1.0,0.8,0.05,1.2933496
205,-0.293333,1.0,0.8,0.05,1.2577956
206,-0.256667,1.0,0.8,0.05,1.2222415
207,-0.22,1.0,0.8,0.05,1.1866875
208,-0.183333,1.0,0.8,0.05,1.1511334
209,-0.146667,1.0,0.8,0.05,1.1155793
210,-0.11,1.0,0.8,0.05,1.0800253
211,-0.073333,1.0,0.8,0.05,1.0444712
212,-0.036667,1.0,0.8,0.05,1.0089171
213,0.0,1.0,0.8,0.05,0.97336308
214,0.036667,1.0,0.8,0.05,0.93780902
215,0.073333,1.0,0.8,0.05,0.90225496
216,0.11,1.0,0.8,0.05,0.8667009
217,0.146667,1.0,0.8,0.05,0.83114683
218,0.183333,1.0,0.8,0.05,0.79559277
219,0.22,1.0,0.8,0.05,0.76003871
220,0.256667,1.0,0.8,0.05,0.72448465
221,0.293333,1.0,0.8,0.05,0.68893058
222,0.33,1.0,0.8,0.05,0.65337652
223,0.366667,1.0,0.8,0.05,0.61782246
224,0.403333,1.0,0.8,0.05,0.5822684
225,0.44,1.0,0.8,0.05,0.54671433
226,0.476667,1.0,0.8,0.05,0.51116027
227,0.513333,1.0,0.8,0.05,0.47560621
228,0.55,1.0,0.8,0.05,0.44005215
229,0.586667,1.0,0.8,0.05,0.40449808
230,0.623333,1.0,0.8,0.05,0.36894402
231,0.66,1.0,0.8,0.05,0.33338996
232,0.696667,1.0,0.8,0.05,0.2978359
233,0.733333,1.0,0.8,0.05,0.26228183
234,0.77,1.0,0.8,0.05,0.22672777
235,0.806667,1.0,0.8,0.05,0.19117371
236,0.843333,1.0,0.8,0.05,0.15561965
237,0.88,1.0,0.8,0.05,0.12006558
238,0.916667,1.0,0.8,0.05,0.084511521
239,0.953333,1.0,0.8,0.05,0.048957458
240,0.99,1.0,0.8,0.05,0.013403396
241,1.026667,1.0,0.8,0.05,-0.022150667
242,1.063333,1.0,0.8,0.05,-0.057704729
243,1.1,1.0,0.8,0.05,-0.093258792
244,-1.1,1.0,0.9,0.05,2.039985
245,-1.063333,1.0,0.9,0.05,2.0044309
246,-1.026667,1.0,0.9,0.05,1.9688768
247,-0.99,1.0,0.9,0.05,1.9333228
248,-0.953333,1.0,0.9,0.05,1.8977687
249,-0.916667,1.0,0.9,0.05,1.8622146
250,-0.88,1.0,0.9,0.05,1.8266606
251,-0.843333,1.0,0.9,0.05,1.7911065
252,-0.806667,1.0,0.9,0.05,1.7555525
253,-0.77,1.0,0.9,0.05,1.7199984
254,-0.733333,1.0,0.9,0.05,1.6844443
255,-0.696667,1.0,0.9,0.05,1.6488903
256,-0.66,1.0,0.9,0.05,1.6133362
257,-0.623333,1.0,0.9,0.05,1.5777821
258,-0.586667,1.0,0.9,0.05,1.5422281
259,-0.55,1.0,0.9,0.05,1.506674
260,-0.513333,1.0,0.9,0.05,1.47112
261,-0.476667,1.0,0.9,0.05,1.4355659
262,-0.44,1.0,0.9,0.05,1.4000118
263,-0.403333,1.0,0.9,0.05,1.3644578
264,-0.366667,1.0,0.9,0.05,1.3289037
265,-0.33,1.0,0.9,0.05,1.2933496
266,-0.293333,1.0,0.9,0.05,1.2577956
267,-0.256667,1.0,0.9,0.05,1.2222415
268,-0.22,1.0,0.9,0.05,1.1866875
269,-0.183333,1.0,0.9,0.05,1.1511334
270,-0.146667,1.0,0.9,0.05,1.1155793
271,-0.11,1.0,0.9,0.05,1.0800253
272,-0.073333,1.0,0.9,0.05,1.0444712
273,-0.036667,1.0,0.9,0.05,1.0089171
274,0.0,1.0,0.9,0.05,0.97336308
275,0.036667,1.0,0.9,0.05,0.93780902
276,0.073333,1.0,0.9,0.05,0.90225496
277,0.11,1.0,0.9,0.05,0.8667009
278,0.146667,1.0,0.9,0.05,0.83114683
279,0.183333,1.0,0.9,0.05,0.79559277
280,0.22,1.0,0.9,0.05,0.76003871
281,0.256667,1.0,0.9,0.05,0.72448465
282,0.293333,1.0,0.9,0.05,0.68893058
283,0.33,1.0,0.9,0.05,0.65337652
284,0.366667,1.0,0.9,0.05,0.61782246
285,0.403333,1.0,0.9,0.05,0.5822684
286,0.44,1.0,0.9,0.05,0.54671433
287,0.476667,1.0,0.9,0.05,0.51116027
288,0.513333,1.0,0.9,0.05,0.47560621
289,0.55,1.0,0.9,0.05,0.44005215
290,0.586667,1.0,0.9,0.05,0.40449808
291,0.623333,1.0,0.9,0.05,0.36894402
292,0.66,1.0,0.9,0.05,0.33338996
293,0.696667,1.0,0.9,0.05,0.2978359
294,0.733333,1.0,0.9,0.05,0.26228183
295,0.77,1.0,0.9,0.05,0.22672777
296,0.806667,1.0,0.9,0.05,0.19117371
297,0.843333,1.0,0.9,0.05,0.15561965
298,0.88,1.0,0.9,0.05,0.12006558
299,0.916667,1.0,0.9,0.05,0.084511521
300,0.953333,1.0,0.9,0.05,0.048957458
301,0.99,1.0,0.9,0.05,0.013403396
302,1.026667,1.0,0.9,0.05,-0.022150667
303,1.063333,1.0,0.9,0.05,-0.057704729
304,1.1,1.0,0.9,0.05,-0.093258792
305,-1.1,1.0,1.0,0.05,2.039985
306,-1.063333,1.0,1.0,0.05,2.0044309
307,-1.026667,1.0,1.0,0.05,1.9688768
308,-0.99,1.0,1.0,0.05,1.9333228
309,-0.953333,1.0,1.0,0.05,1.8977687
310,-0.916667,1.0,1.0,0.05,1.8622146
311,-0.88,1.0,1.0,0.05,1.8266606
312,-0.843333,1.0,1.0,0.05,1.7911065
313,-0.806667,1.0,1.0,0.05,1.7555525
314,-0.77,1.0,1.0,0.05,1.7199984
315,-0.733333,1.0,1.0,0.05,1.6844443
316,-0.696667,1.0,1.0,0.05,1.6488903
317,-0.66,1.0,1.0,0.05,1.6133362
318,-0.623333,1.0,1.0,0.05,1.5777821
319,-0.586667,1.0,1.0,0.05,1.5422281
320,-0.55,1.0,1.0,0.05,1.506674
321,-0.513333,1.0,1.0,0.05,1.47112
322,-0.476667,1.0,1.0,0.05,1.4355659
323,-0.44,1.0,1.0,0.05,1.4000118
324,-0.403333,1.0,1.0,0.05,1.3644578
325,-0.366667,1.0,1.0,0.05,1.3289037
326,-0.33,1.0,1.0,0.05,1.2933496
327,-0.293333,1.0,1.0,0.05,1.2577956
328,-0.256667,1.0,1.0,0.05,1.2222415
329,-0.22,1.0,1.0,0.05,1.1866875
330,-0.183333,1.0,1.0,0.05,1.1511334
331,-0.146667,1.0,1.0,0.05,1.1155793
332,-0.11,1.0,1.0,0.05,1.0800253
333,-0.073333,1.0,1.0,0.05,1.0444712
334,-0.036667,1.0,1.0,0.05,1.0089171
335,0.0,1.0,1.0,0.05,0.97336308
336,0.036667,1.0,1.0,0.05,0.93780902
337,0.073333,1.0,1.0,0.05,0.90225496
338,0.11,1.0,1.0,0.05,0.8667009
339,0.146667,1.0,1.0,0.05,0.83114683
340,0.183333,1.0,1.0,0.05,0.79559277
341,0.22,1.0,1.0,0.05,0.76003871
342,0.256667,1.0,1.0,0.05,0.72448465
343,0.293333,1.0,1.0,0.05,0.68893058
344,0.33,1.0,1.0,0.05,0.65337652
345,0.366667,1.0,1.0,0.05,0.61782246
346,0.403333,1.0,1.0,0.05,0.5822684
347,0.44,1.0,1.0,0.05,0.54671433
348,0.476667,1.0,1.0,0.05,0.51116027
349,0.513333,1.0,1.0,0.05,0.47560621
350,0.55,1.0,1.0,0.05,0.44005215
351,0.586667,1.0,1.0,0.05,0.40449808
352,0.623333,1.0,1.0,0.05,0.36894402
353,0.66,1.0,1.0,0.05,0.33338996
354,0.696667,1.0,1.0,0.05,0.2978359
355,0.733333,1.0,1.0,0.05,0.26228183
356,0.77,1.0,1.0,0.05,0.22672777
357,0.806667,1.0,1.0,0.05,0.19117371
358,0.843333,1.0,1.0,0.05,0.15561965
359,0.88,1.0,1.0,0.05,0.12006558
360,0.916667,1.0,1.0,0.05,0.084511521
361,0.953333,1.0,1.0,0.05,0.048957458
362,0.99,1.0,1.0,0.05,0.013403396
363,1.026667,1.0,1.0,0.05,-0.022150667
364,1.063333,1.0,1.0,0.05,-0.057704729
365,1.1,1.0,1.0,0.05,-0.093258792
366,-1.1,1.0,1.1,0.05,2.039985
367,-1.063333,1.0,1.1,0.05,2.0044309
368,-1.026667,1.0,1.1,0.05,1.9688768
369,-0.99,1.0,1.1,0.05,1.9333228
370,-0.953333,1.0,1.1,0.05,1.8977687
371,-0.916667,1.0,1.1,0.05,1.8622146
372,-0.88,1.0,1.1,0.05,1.8266606
373,-0.843333,1.0,1.1,0.05,1.7911065
374,-0.806667,1.0,1.1,0.05,1.7555525
375,-0.77,1.0,1.1,0.05,1.7199984
376,-0.733333,1.0,1.1,0.05,1.6844443
377,-0.696667,1.0,1.1,0.05,1.6488903
378,-0.66,1.0,1.1,0.05,1.6133362
379,-0.623333,1.0,1.1,0.05,1.5777821
380,-0.586667,1.0,1.1,0.05,1.5422281
381,-0.55,1.0,1.1,0.05,1.506674
382,-0.513333,1.0,1.1,0.05,1.47112
383,-0.476667,1.0,1.1,0.05,1.4355659
384,-0.44,1.0,1.1,0.05,1.4000118
385,-0.403333,1.0,1.1,0.05,1.3644578
386,-0.366667,1.0,1.1,0.05,1.3289037
387,-0.33,1.0,1.1,0.05,1.2933496
388,-0.293333,1.0,1.1,0.05,1.2577956
389,-0.256667,1.0,1.1,0.05,1.2222415
390,-0.22,1.0,1.1,0.05,1.1866875
391,-0.183333,1.0,1.1,0.05,1.1511334
392,-0.146667,1.0,1.1,0.05,1.1155793
393,-0.11,1.0,1.1,0.05,1.0800253
394,-0.073333,1.0,1.1,0.05,1.0444712
395,-0.036667,1.0,1.1,0.05,1.0089171
396,0.0,1.0,1.1,0.05,0.97336308
397,0.036667,1.0,1.1,0.05,0.93780902
398,0.073333,1.0,1.1,0.05,0.90225496
399,0.11,1.0,1.1,0.05,0.8667009
400,0.146667,1.0,1.1,0.05,0.83114683
401,0.183333,1.0,1.1,0.05,0.79559277
402,0.22,1.0,1.1,0.05,0.76003871
403,0.256667,1.0,1.1,0.05,0.72448465
404,0.293333,1.0,1.1,0.05,0.68893058
405,0.33,1.0,1.1,0.05,0.65337652
406,0.366667,1.0,1.1,0.05,0.61782246
407,0.403333,1.0,1.1,0.05,0.5822684
408,0.44,1.0,1.1,0.05,0.54671433
409,0.476667,1.0,1.1,0.05,0.51116027
410,0.513333,1.0,1.1,0.05,0.47560621
411,0.55,1.0,1.1,0.05,0.44005215
412,0.586667,1.0,1.1,0.05,0.40449808
413,0.623333,1.0,1.1,0.05,0.36894402
414,0.66,1.0,1.1,0.05,0.33338996
415,0.696667,1.0,1.1,0.05,0.2978359
416,0.733333,1.0,1.1,0.05,0.26228183
417,0.77,1.0,1.1,0.05,0.22672777
418,0.806667,1.0,1.1,0.05,0.19117371
419,0.843333,1.0,1.1,0.05,0.15561965
420,0.88,1.0,1.1,0.05,0.12006558
421,0.916667,1.0,1.1,0.05,0.084511521
422,0.953333,1.0,1.1,0.05,0.048957458
423,0.99,1.0,1.1,0.05,0.013403396
424,1.026667,1.0,1.1,0.05,-0.022150667
425,1.063333,1.0,1.1,0.05,-0.057704729
426,1.1,1.0,1.1,0.05,-0.093258792
427,-1.1,1.0,1.2,0.05,2.039985
428,-1.063333,1.0,1.2,0.05,2.0044309
429,-1.026667,1.0,1.2,0.05,1.9688768
430,-0.99,1.0,1.2,0.05,1.9333228
431,-0.953333,1.0,1.2,0.05,1.8977687
432,-0.916667,1.0,1.2,0.05,1.8622146
433,-0.88,1.0,1.2,0.05,1.8266606
434,-0.843333,1.0,1.2,0.05,1.7911065
435,-0.806667,1.0,1.2,0.05,1.7555525
436,-0.77,1.0,1.2,0.05,1.7199984
437,-0.733333,1.0,1.2,0.05,1.6844443
438,-0.696667,1.0,1.2,0.05,1.6488903
439,-0.66,1.0,1.2,0.05,1.6133362
440,-0.623333,1.0,1.2,0.05,1.5777821
441,-0.586667,1.0,1.2,0.05,1.5422281
442,-0.55,1.0,1.2,0.05,1.506674
443,-0.513333,1.0,1.2,0.05,1.47112
444,-0.476667,1.0,1.2,0.05,1.4355659
445,-0.44,1.0,1.2,0.05,1.4000118
446,-0.403333,1.0,1.2,0.05,1.3644578
447,-0.366667,1.0,1.2,0.05,1.3289037
448,-0.33,1.0,1.2,0.05,1.2933496
449,-0.293333,1.0,1.2,0.05,1.2577956
450,-0.256667,1.0,1.2,0.05,1.2222415
451,-0.22,1.0,1.2,0.05,1.1866875
452,-0.183333,1.0,1.2,0.05,1.1511334
453,-0.146667,1.0,1.2,0.05,1.1155793
454,-0.11,1.0,1.2,0.05,1.0800253
455,-0.073333,1.0,1.2,0.05,1.0444712
456,-0.036667,1.0,1.2,0.05,1.0089171
457,0.0,1.0,1.2,0.05,0.97336308
458,0.036667,1.0,1.2,0.05,0.93780902
459,0.073333,1.0,1.2,0.05,0.90225496
460,0.11,1.0,1.2,0.05,0.8667009
461,0.146667,1.0,1.2,0.05,0.83114683
462,0.183333,1.0,1.2,0.05,0.79559277
463,0.22,1.0,1.2,0.05,0.76003871
464,0.256667,1.0,1.2,0.05,0.72448465
465,0.293333,1.0,1.2,0.05,0.68893058
466,0.33,1.0,1.2,0.05,0.65337652
467,0.366667,1.0,1.2,0.05,0.61782246
468,0.403333,1.0,1.2,0.05,0.5822684
469,0.44,1.0,1.2,0.05,0.54671433
470,0.476667,1.0,1.2,0.05,0.51116027
471,0.513333,1.0,1.2,0.05,0.47560621
472,0.55,1.0,1.2,0.05,0.44005215
473,0.586667,1.0,1.2,0.05,0.40449808
474,0.623333,1.0,1.2,0.05,0.36894402
475,0.66,1.0,1.2,0.05,0.33338996
476,0.696667,1.0,1.2,0.05,0.2978359
477,0.733333,1.0,1.2,0.05,0.26228183
478,0.77,1.0,1.2,0.05,0.22672777
479,0.806667,1.0,1.2,0.05,0.19117371
480,0.843333,1.0,1.2,0.05,0.15561965
481,0.88,1.0,1.2,0.05,0.12006558
482,0.916667,1.0,1.2,0.05,0.084511521
483,0.953333,1.0,1.2,0.05,0.048957458
484,0.99,1.0,1.2,0.05,0.013403396
485,1.026667,1.0,1.2,0.05,-0.022150667
486,1.063333,1.0,1.2,0.05,-0.057704729
487,1.1,1.0,1.2,0.05,-0.093258792
488,-1.1,1.0,1.3,0.05,2.039985
489,-1.063333,1.0,1.3,0.05,2.0044309
490,-1.026667,1.0,1.3,0.05,1.9688768
491,-0.99,1.0,1.3,0.05,1.9333228
492,-0.953333,1.0,1.3,0.05,1.8977687
493,-0.916667,1.0,1.3,0.05,1.8622146
494,-0.88,1.0,1.3,0.05,1.8266606
495,-0.843333,1.0,1.3,0.05,1.7911065
496,-0.806667,1.0,1.3,0.05,1.7555525
497,-0.77,1.0,1.3,0.05,1.7199984
498,-0.733333,1.0,1.3,0.05,1.6844443
499,-0.696667,1.0,1.3,0.05,1.6488903
500,-0.66,1.0,1.3,0.05,1.6133362
501,-0.623333,1.0,1.3,0.05,1.5777821
502,-0.586667,1.0,1.3,0.05,1.5422281
503,-0.55,1.0,1.3,0.05,1.506674
504,-0.513333,1.0,1.3,0.05,1.47112
505,-0.476667,1.0,1.3,0.05,1.4355659
506,-0.44,1.0,1.3,0.05,1.4000118
507,-0.403333,1.0,1.3,0.05,1.3644578
508,-0.366667,1.0,1.3,0.05,1.3289037
509,-0.33,1.0,1.3,0.05,1.2933496
510,-0.293333,1.0,1.3,0.05,1.2577956
511,-0.256667,1.0,1.3,0.05,1.2222415
512,-0.22,1.0,1.3,0.05,1.1866875
513,-0.183333,1.0,1.3,0.05,1.1511334
514,-0.146667,1.0,1.3,0.05,1.1155793
515,-0.11,1.0,1.3,0.05,1.0800253
516,-0.073333,1.0,1.3,0.05,1.0444712
517,-0.036667,1.0,1.3,0.05,1.0089171
518,0.0,1.0,1.3,0.05,0.97336308
519,0.036667,1.0,1.3,0.05,0.93780902
520,0.073333,1.0,1.3,0.05,0.90225496
521,0.11,1.0,1.3,0.05,0.8667009
522,0.146667,1.0,1.3,0.05,0.83114683
523,0.183333,1.0,1.3,0.05,0.79559277
524,0.22,1.0,1.3,0.05,0.76003871
525,0.256667,1.0,1.3,0.05,0.72448465
526,0.293333,1.0,1.3,0.05,0.68893058
527,0.33,1.0,1.3,0.05,0.65337652
528,0.366667,1.0,1.3,0.05,0.61782246
529,0.403333,1.0,1.3,0.05,0.5822684
530,0.44,1.0,1.3,0.05,0.54671433
531,0.476667,1.0,1.3,0.05,0.51116027
532,0.513333,1.0,1.3,0.05,0.47560621
533,0.55,1.0,1.3,0.05,0.44005215
534,0.586667,1.0,1.3,0.05,0.40449808
535,0.623333,1.0,1.3,0.05,0.36894402
536,0.66,1.0,1.3,0.05,0.33338996
537,0.696667,1.0,1.3,0.05,0.2978359
538,0.733333,1.0,1.3,0.05,0.26228183
539,0.77,1.0,1.3,0.05,0.22672777
540,0.806667,1.0,1.3,0.05,0.19117371
541,0.843333,1.0,1.3,0.05,0.15561965
542,0.88,1.0,1.3,0.05,0.12006558
543,0.916667,1.0,1.3,0.05,0.084511521
544,0.953333,1.0,1.3,0.05,0.048957458
545,0.99,1.0,1.3,0.05,0.013403396
546,1.026667,1.0,1.3,0.05,-0.022150667
547,1.063333,1.0,1.3,0.05,-0.057704729
548,1.1,1.0,1.3,0.05,-0.093258792
549,-1.1,1.0,1.4,0.05,2.039985
550,-1.063333,1.0,1.4,0.05,2.0044309
551,-1.026667,1.0,1.4,0.05,1.9688768
552,-0.99,1.0,1.4,0.05,1.9333228
553,-0.953333,1.0,1.4,0.05,1.8977687
554,-0.916667,1.0,1.4,0.05,1.8622146
